node_id,account_age_days,in_degree,out_degree,label
2512,1688,2,1,0
2513,366,4,2,0
2514,792,2,4,0
2515,662,2,2,0
2516,714,3,2,0
2517,388,2,3,0
2518,1600,5,2,0
2519,527,4,5,0
2520,300,4,4,0
2521,220,6,3,0
2522,449,7,5,0
2523,567,3,3,0
2524,805,5,1,0
2525,1970,7,4,0
2526,1410,1,5,0
2527,100,2,3,0
2528,89,3,2,0
2529,218,19,5,1
2530,1993,4,4,0
2531,510,6,2,0
2532,1583,3,2,0
2533,1093,2,3,0
2534,891,5,3,0
2535,1458,2,2,0
2536,73,6,4,0
2537,856,1,7,0
2538,1416,4,8,0
2539,945,1,3,0
2540,243,4,3,0
2541,1213,2,4,0
2542,239,0,4,0
2543,1134,2,3,0
2544,1465,3,3,0
2545,315,1,3,0
2546,1192,2,1,0
2547,922,1,4,0
2548,224,3,2,0
2549,1783,4,4,0
2550,786,2,3,0
2551,1513,2,1,0
2552,87,2,4,0
2553,1017,3,4,0
2554,974,2,3,0
2555,213,5,2,0
2556,1341,3,1,0
2557,694,0,4,0
2558,160,3,0,0
2559,1882,2,3,0
2560,1302,1,3,0
2561,1597,2,3,0
2562,535,4,6,0
2563,1901,4,4,0
2564,1526,1,6,0
2565,868,5,3,0
2566,158,2,3,0
2567,1015,4,4,0
2568,1291,3,5,0
2569,1384,4,6,0
2570,1042,3,5,0
2571,1972,1,3,0
2572,1375,1,4,0
2573,1287,2,4,0
2574,1052,41,2,1
2575,158,2,3,0
2576,1553,2,3,0
2577,1216,2,7,0
2578,1713,2,2,0
2579,134,3,1,0
2580,1651,3,4,0
2581,420,3,2,0
2582,1913,4,4,0
2583,697,4,5,0
2584,1135,4,3,0
2585,129,4,2,0
2586,152,3,1,0
2587,889,2,2,0
2588,225,4,7,0
2589,991,5,2,0
2590,1615,3,4,0
2591,584,6,3,0
2592,1044,3,3,0
2593,1801,2,3,0
2594,1464,2,3,0
2595,1934,2,8,0
2596,1191,3,4,0
2597,1581,3,1,0
2598,1031,6,2,0
2599,991,3,5,0
2600,1054,3,5,0
2601,1720,2,8,0
2602,824,3,3,0
2603,615,4,2,0
2604,972,3,5,0
2605,1087,2,2,0
2606,1597,0,7,0
2607,1660,24,4,1
2608,1799,3,6,0
2609,1492,2,2,0
2610,1453,2,1,0
2611,201,1,3,0
2612,1747,2,3,0
2613,1749,3,0,0
2614,1931,4,1,0
2615,1724,4,2,0
2616,1673,0,3,0
2617,990,4,7,0
2618,1632,1,3,0
2619,1689,2,2,0
2620,1946,5,4,0
2621,1096,4,3,0
2622,725,3,2,0
2623,1284,1,4,0
2624,943,2,2,0
2625,951,4,3,0
2626,1167,4,2,0
2627,711,1,2,0
2628,1900,2,6,0
2629,1209,4,3,0
2630,1748,3,5,0
2631,32,2,4,0
2632,1542,3,3,0
2633,192,2,2,0
2634,334,34,3,1
2635,1629,3,4,0
2636,1435,3,1,0
2637,783,2,8,0
2638,461,3,5,0
2639,1922,3,3,0
2640,190,2,4,0
2641,1748,3,1,0
2642,307,2,5,0
2643,1799,1,3,0
2644,1885,4,7,0
2645,669,1,6,0
2646,1664,4,1,0
2647,913,7,7,0
2648,1963,4,4,0
2649,816,1,3,0
2650,1427,1,2,0
2651,1283,1,7,0
2652,1460,5,0,0
2653,1606,0,5,0
2654,164,5,1,0
2655,1784,2,1,0
2656,1601,6,5,0
2657,1306,9,3,0
2658,706,1,6,0
2659,342,7,6,0
2660,1874,3,2,0
2661,135,4,5,0
2662,1314,3,0,0
2663,157,2,4,0
2664,639,4,5,0
2665,169,1,4,0
2666,1491,3,5,0
2667,1991,3,5,0
2668,1979,2,7,0
2669,1436,6,2,0
2670,91,2,1,0
2671,779,5,4,0
2672,658,2,3,0
2673,1060,5,2,0
2674,837,4,5,0
2675,1192,3,1,0
2676,1591,7,2,0
2677,995,2,3,0
2678,1565,2,1,0
2679,881,4,5,0
2680,1594,4,1,0
2681,480,3,4,0
2682,1798,5,3,0
2683,1818,3,3,0
2684,1139,4,4,0
2685,518,5,5,0
2686,592,3,6,0
2687,409,3,5,0
2688,1247,2,6,0
2689,1539,3,2,0
2690,338,3,2,0
2691,1774,3,4,0
2692,1799,1,4,0
2693,1473,2,1,0
2694,800,6,2,0
2695,1232,2,6,0
2696,1380,4,2,0
2697,1992,3,2,0
2698,942,4,4,0
2699,1064,5,4,0
2700,1098,3,3,0
2701,1609,7,2,0
2702,1666,2,1,0
2703,250,2,3,0
2704,559,3,3,0
2705,1450,3,3,0
2706,485,4,0,0
2707,1227,2,4,0
2708,1465,2,3,0
2709,328,3,4,0
2710,1964,4,5,0
2711,1454,3,5,0
2712,1534,2,3,0
2713,1825,2,5,0
2714,758,2,4,0
2715,459,4,2,0
2716,355,3,1,0
2717,1140,1,6,0
2718,63,5,6,0
2719,1830,2,2,0
2720,496,3,1,0
2721,505,2,6,0
2722,1922,4,4,0
2723,306,5,2,0
2724,1703,6,3,0
2725,1735,3,2,0
2726,1880,5,1,0
2727,166,4,3,0
2728,907,3,3,0
2729,1364,2,4,0
2730,1586,3,3,0
2731,643,3,1,0
2732,684,3,5,0
2733,942,3,6,0
2734,1559,4,4,0
2735,1798,3,2,0
2736,454,2,5,0
2737,1207,4,1,0
2738,471,2,2,0
2739,594,1,3,0
2740,583,4,0,0
2741,1582,5,3,0
2742,436,3,4,0
2743,571,3,4,0
2744,518,4,2,0
2745,901,4,4,0
2746,1342,4,7,0
2747,1746,26,3,1
2748,1822,2,4,0
2749,255,2,2,0
2750,100,2,4,0
2751,1064,1,7,0
2752,788,5,4,0
2753,543,4,2,0
2754,1786,4,5,0
2755,1651,22,2,1
2756,1779,4,8,0
2757,1782,4,3,0
2758,1613,2,4,0
2759,1760,4,4,0
2760,988,1,4,0
2761,1114,0,4,0
2762,225,3,4,0
2763,624,3,2,0
2764,744,1,3,0
2765,549,3,4,0
2766,474,2,2,0
2767,1014,2,3,0
2768,1223,4,2,0
2769,584,1,4,0
2770,1730,2,1,0
2771,1496,3,8,0
2772,1674,1,3,0
2773,1942,2,3,0
2774,751,6,4,0
2775,1051,1,2,0
2776,1990,2,3,0
2777,183,1,3,0
2778,1322,5,2,0
2779,1208,2,2,0
2780,220,5,4,0
2781,961,1,4,0
2782,1161,4,0,0
2783,1768,3,5,0
2784,710,3,3,0
2785,1524,2,2,0
2786,1457,2,5,0
2787,186,3,2,0
2788,1760,1,4,0
2789,1274,4,4,0
2790,1921,2,2,0
2791,1085,4,6,0
2792,1790,2,3,0
2793,1582,2,6,0
2794,1134,0,3,0
2795,1281,2,4,0
2796,1748,4,8,0
2797,59,3,3,0
2798,892,2,1,0
2799,375,2,2,0
2800,1136,1,5,0
2801,837,2,6,0
2802,1892,7,4,0
2803,429,8,9,0
2804,1143,3,6,0
2805,30,2,2,0
2806,1347,5,6,0
2807,889,3,2,0
2808,1621,2,4,0
2809,1863,5,1,0
2810,494,1,2,0
2811,632,1,6,0
2812,1948,2,1,0
2813,1518,3,1,0
2814,1400,1,2,0
2815,1444,2,2,0
2816,931,1,3,0
2817,1630,8,1,0
2818,1413,2,3,0
2819,1301,1,2,0
2820,483,1,2,0
2821,699,3,2,0
2822,1338,3,3,0
2823,1866,6,2,0
2824,972,3,2,0
2825,1587,4,2,0
2826,88,3,4,0
2827,1762,3,11,0
2828,149,1,5,0
2829,1866,5,1,0
2830,391,1,5,0
2831,1613,3,3,0
2832,319,3,1,0
2833,1287,3,4,0
2834,912,2,5,0
2835,1075,4,5,0
2836,1615,3,8,0
2837,479,3,0,0
2838,348,4,1,0
2839,322,5,3,0
2840,1838,0,4,0
2841,1754,7,7,0
2842,1311,3,4,0
2843,660,2,1,0
2844,192,1,6,0
2845,1175,1,2,0
2846,1743,2,6,0
2847,1687,3,4,0
2848,632,1,2,0
2849,1893,1,3,0
2850,257,3,4,0
2851,41,2,3,0
2852,1502,3,6,0
2853,1095,40,5,1
2854,1817,3,3,0
2855,1661,4,4,0
2856,665,1,3,0
2857,963,1,4,0
2858,1449,28,4,1
2859,226,4,4,0
2860,1374,4,8,0
2861,954,4,2,0
2862,1001,4,1,0
2863,512,3,3,0
2864,1471,2,3,0
2865,1668,2,3,0
2866,1245,3,5,0
2867,1486,4,5,0
2868,962,3,2,0
2869,391,4,5,0
2870,1155,4,3,0
2871,1309,3,10,0
2872,1071,2,6,0
2873,423,2,2,0
2874,1587,6,4,0
2875,733,2,6,0
2876,624,3,2,0
2877,1764,3,1,0
2878,692,1,7,0
2879,467,3,3,0
2880,1048,3,7,0
2881,61,4,2,0
2882,503,5,4,0
2883,974,2,3,0
2884,1460,2,2,0
2885,1673,4,1,0
2886,1278,3,3,0
2887,1160,2,3,0
2888,1105,3,2,0
2889,436,1,5,0
2890,1826,1,3,0
2891,1055,2,3,0
2892,1486,3,3,0
2893,1997,1,4,0
2894,784,2,2,0
2895,1901,3,2,0
2896,533,2,4,0
2897,988,4,2,0
2898,1283,0,4,0
2899,128,28,2,1
2900,1543,2,5,0
2901,1553,2,2,0
2902,1611,2,1,0
2903,1915,1,4,0
2904,1515,4,1,0
2905,810,3,4,0
2906,699,1,5,0
2907,1165,2,3,0
2908,1240,3,2,0
2909,1738,5,2,0
2910,844,7,2,0
2911,1410,1,3,0
2912,1676,1,4,0
2913,1815,3,2,0
2914,1293,1,4,0
2915,1040,3,3,0
2916,1961,4,6,0
2917,1554,2,2,0
2918,1443,2,1,0
2919,1584,5,6,0
2920,1832,4,2,0
2921,94,2,3,0
2922,117,1,10,0
2923,860,1,5,0
2924,1437,3,3,0
2925,611,1,2,0
2926,1895,3,5,0
2927,1924,1,6,0
2928,631,1,5,0
2929,1312,3,1,0
2930,1526,1,3,0
2931,233,3,2,0
2932,886,5,4,0
2933,1284,2,2,0
2934,1586,2,4,0
2935,747,37,1,1
2936,1901,2,3,0
2937,153,6,3,0
2938,1498,2,5,0
2939,898,4,5,0
2940,162,1,6,0
2941,193,7,2,0
2942,1848,3,4,0
2943,1045,1,5,0
2944,1584,1,7,0
2945,1219,2,2,0
2946,1678,1,5,0
2947,154,5,4,0
2948,940,2,1,0
2949,252,1,2,0
2950,1017,2,4,0
2951,1070,1,3,0
2952,147,2,3,0
2953,1285,1,5,0
2954,1391,4,6,0
2955,858,2,3,0
2956,1468,1,5,0
2957,1747,3,4,0
2958,1761,3,2,0
2959,463,2,3,0
2960,621,3,3,0
2961,1487,4,3,0
2962,932,2,4,0
2963,366,3,3,0
2964,1745,2,2,0
2965,316,4,3,0
2966,1620,0,5,0
2967,1651,2,1,0
2968,1925,3,0,0
2969,1479,3,4,0
2970,294,6,2,0
2971,867,3,2,0
2972,853,4,3,0
2973,1356,2,3,0
2974,812,2,2,0
2975,438,3,1,0
2976,1966,2,1,0
2977,1855,4,3,0
2978,1470,3,2,0
2979,210,1,4,0
2980,1995,3,3,0
2981,704,1,3,0
2982,1551,4,2,0
2983,1112,2,2,0
2984,1176,2,3,0
2985,1297,2,2,0
2986,483,3,2,0
2987,272,1,4,0
2988,755,6,2,0
2989,727,2,2,0
2990,575,4,3,0
2991,281,5,2,0
2992,425,3,1,0
2993,726,1,3,0
2994,1412,2,2,0
2995,1511,0,5,0
2996,1132,2,3,0
2997,1132,0,4,0
2998,1876,3,3,0
2999,205,4,1,0
3000,1896,2,1,0
3001,1054,1,2,0
3002,1925,1,4,0
3003,780,1,5,0
3004,269,2,3,0
3005,566,3,4,0
3006,454,2,2,0
3007,235,2,8,0
3008,698,2,3,0
3009,394,3,5,0
3010,1797,2,1,0
3011,678,5,1,0
3012,1348,3,2,0
3013,452,1,2,0
3014,307,3,6,0
3015,1113,4,4,0
3016,1711,1,6,0
3017,790,6,1,0
3018,1581,1,7,0
3019,516,1,5,0
3020,1149,2,3,0
3021,153,1,5,0
3022,512,7,6,0
3023,1908,1,4,0
3024,284,9,4,0
3025,346,2,3,0
3026,1216,1,3,0
3027,1182,1,3,0
3028,1882,3,3,0
3029,720,2,4,0
3030,199,0,5,0
3031,535,3,2,0
3032,455,5,2,0
3033,130,1,4,0
3034,937,4,2,0
3035,786,5,2,0
3036,650,4,0,0
3037,1460,3,3,0
3038,641,4,2,0
3039,848,3,3,0
3040,1737,1,3,0
3041,1186,3,3,0
3042,1448,3,2,0
3043,1097,4,0,0
3044,1546,3,2,0
3045,1405,1,2,0
3046,1640,3,1,0
3047,1055,2,4,0
3048,1866,3,4,0
3049,1600,3,3,0
3050,319,3,2,0
3051,211,0,3,0
3052,314,3,2,0
3053,460,2,4,0
3054,470,0,3,0
3055,1403,4,4,0
3056,1266,3,3,0
3057,573,3,3,0
3058,718,1,2,0
3059,128,2,1,0
3060,1503,0,3,0
3061,165,1,3,0
3062,1402,3,3,0
3063,1004,23,2,1
3064,1301,3,2,0
3065,1122,4,3,0
3066,1436,4,3,0
3067,168,3,1,0
3068,364,5,2,0
3069,1191,2,3,0
3070,1594,2,4,0
3071,1298,3,3,0
3072,156,2,5,0
3073,1620,1,3,0
3074,945,8,9,0
3075,798,1,2,0
3076,1891,5,3,0
3077,545,0,6,0
3078,1475,2,5,0
3079,1029,4,1,0
3080,745,3,5,0
3081,1098,5,2,0
3082,1173,1,3,0
3083,1468,3,7,0
3084,851,1,3,0
3085,1704,1,2,0
3086,778,2,1,0
3087,738,3,1,0
3088,689,2,3,0
3089,905,2,1,0
3090,1158,1,5,0
3091,1034,6,7,0
3092,128,1,5,0
3093,218,1,3,0
3094,764,5,1,0
3095,1996,1,3,0
3096,1840,2,1,0
3097,1812,6,3,0
3098,1764,1,5,0
3099,1815,1,3,0
3100,1937,1,3,0
3101,64,4,3,0
3102,1825,10,0,0
3103,511,1,2,0
3104,1005,0,7,0
3105,772,5,0,0
3106,393,3,4,0
3107,1396,2,6,0
3108,764,25,4,1
3109,957,5,1,0
3110,1309,3,4,0
3111,1758,5,1,0
3112,241,2,6,0
3113,462,1,6,0
3114,789,1,5,0
3115,1914,1,2,0
3116,510,42,2,1
3117,1194,4,4,0
3118,1695,2,2,0
3119,869,3,4,0
3120,1077,1,4,0
3121,1225,5,1,0
3122,1659,2,2,0
3123,1518,2,3,0
3124,321,2,1,0
3125,1834,6,4,0
3126,231,3,2,0
3127,962,5,7,0
3128,784,0,4,0
3129,684,2,4,0
3130,1540,1,2,0
3131,71,5,3,0
3132,537,2,3,0
3133,1790,4,3,0
3134,1623,3,1,0
3135,900,2,3,0
3136,1827,3,1,0
3137,1033,1,6,0
3138,1978,3,1,0
3139,1878,3,3,0
3140,884,3,1,0
3141,1702,3,1,0
3142,1950,3,3,0
3143,310,4,2,0
3144,105,4,3,0
3145,1786,3,2,0
3146,495,3,3,0
3147,1000,1,3,0
3148,1381,4,5,0
3149,1150,2,4,0
3150,1367,2,3,0
3151,476,2,4,0
3152,828,1,2,0
3153,1824,2,4,0
3154,435,3,3,0
3155,1363,2,4,0
3156,1348,6,8,0
3157,905,2,3,0
3158,75,10,3,0
3159,1162,3,1,0
3160,836,2,6,0
3161,746,8,3,0
3162,868,3,2,0
3163,434,1,7,0
3164,1539,3,1,0
3165,1809,0,4,0
3166,499,3,1,0
3167,1336,4,1,0
3168,102,3,2,0
3169,1190,3,3,0
3170,1036,1,3,0
3171,554,2,1,0
3172,1544,1,6,0
3173,72,3,3,0
3174,1518,3,3,0
3175,778,0,4,0
3176,1297,1,2,0
3177,113,4,2,0
3178,1480,1,5,0
3179,1625,2,3,0
3180,1533,2,5,0
3181,1978,1,3,0
3182,301,2,2,0
3183,371,2,4,0
3184,138,2,2,0
3185,1120,2,8,0
3186,1224,1,4,0
3187,1984,2,4,0
3188,599,1,2,0
3189,1894,2,2,0
3190,1330,3,2,0
3191,1064,3,2,0
3192,192,0,5,0
3193,617,4,2,0
3194,513,4,0,0
3195,988,2,6,0
3196,120,2,2,0
3197,1369,3,2,0
3198,701,3,1,0
3199,1120,3,3,0
3200,300,2,4,0
3201,1078,3,3,0
3202,554,2,3,0
3203,999,5,3,0
3204,1643,3,1,0
3205,1660,5,3,0
3206,1328,1,4,0
3207,1769,1,11,0
3208,1038,3,5,0
3209,1232,4,6,0
3210,1479,2,3,0
3211,1320,2,4,0
3212,848,2,1,0
3213,375,3,3,0
3214,1181,1,3,0
3215,1605,4,3,0
3216,592,1,2,0
3217,609,3,1,0
3218,1926,6,6,0
3219,1987,1,2,0
3220,1982,2,2,0
3221,1410,2,2,0
3222,604,3,2,0
3223,240,2,1,0
3224,1547,2,1,0
3225,481,2,2,0
3226,395,3,2,0
3227,313,26,2,1
3228,1363,3,0,0
3229,126,0,4,0
3230,432,3,1,0
3231,33,5,9,0
3232,384,4,0,0
3233,1294,0,6,0
3234,476,3,4,0
3235,628,2,4,0
3236,721,4,1,0
3237,742,4,3,0
3238,40,1,2,0
3239,329,2,5,0
3240,536,7,1,0
3241,446,3,7,0
3242,1458,4,1,0
3243,1727,5,3,0
3244,545,5,3,0
3245,842,2,2,0
3246,182,5,2,0
3247,1356,0,3,0
3248,1599,3,1,0
3249,86,3,1,0
3250,145,2,1,0
3251,901,3,1,0
3252,1565,4,2,0
3253,1735,4,2,0
3254,423,2,2,0
3255,758,2,2,0
3256,1121,5,2,0
3257,303,0,4,0
3258,963,1,3,0
3259,515,3,4,0
3260,1282,2,3,0
3261,319,4,2,0
3262,36,2,4,0
3263,1117,5,4,0
3264,791,2,4,0
3265,863,0,4,0
3266,402,2,3,0
3267,1387,2,3,0
3268,1018,1,3,0
3269,1650,7,8,0
3270,933,0,3,0
3271,832,4,0,0
3272,1200,2,3,0
3273,1103,2,5,0
3274,1041,4,6,0
3275,307,1,7,0
3276,188,1,3,0
3277,384,3,5,0
3278,1147,6,1,0
3279,925,5,9,0
3280,135,4,3,0
3281,654,32,3,1
3282,403,4,5,0
3283,1382,7,4,0
3284,136,2,4,0
3285,72,2,3,0
3286,1854,2,2,0
3287,58,4,4,0
3288,1301,1,6,0
3289,86,3,3,0
3290,1939,1,4,0
3291,1159,4,6,0
3292,582,3,5,0
3293,71,2,2,0
3294,1394,4,1,0
3295,691,1,4,0
3296,1361,3,1,0
3297,979,10,2,0
3298,1759,1,4,0
3299,1929,3,3,0
3300,1715,2,3,0
3301,1243,1,6,0
3302,980,5,4,0
3303,1390,5,3,0
3304,138,6,2,0
3305,566,5,3,0
3306,459,3,3,0
3307,1284,7,7,0
3308,1458,2,2,0
3309,546,3,2,0
3310,44,3,2,0
3311,1255,5,3,0
3312,188,1,5,0
3313,1916,3,3,0
3314,1832,2,5,0
3315,1117,2,2,0
3316,594,5,2,0
3317,1331,2,6,0
3318,1146,8,3,0
3319,749,3,5,0
3320,1384,1,4,0
3321,770,1,2,0
3322,948,4,7,0
3323,1018,3,4,0
3324,1272,1,4,0
3325,1544,1,3,0
3326,1858,0,5,0
3327,1382,5,7,0
3328,1322,2,2,0
3329,769,2,1,0
3330,1968,5,2,0
3331,488,2,2,0
3332,1326,2,3,0
3333,1437,1,4,0
3334,1470,1,2,0
3335,283,4,4,0
3336,983,1,3,0
3337,1131,3,1,0
3338,580,4,7,0
3339,1642,4,1,0
3340,883,3,3,0
3341,1609,3,1,0
3342,878,1,6,0
3343,1871,1,3,0
3344,1739,1,3,0
3345,183,2,4,0
3346,1873,1,3,0
3347,1284,6,1,0
3348,656,2,3,0
3349,412,1,4,0
3350,1055,4,0,0
3351,1854,2,3,0
3352,770,3,1,0
3353,252,3,3,0
3354,204,4,3,0
3355,620,0,4,0
3356,1334,4,4,0
3357,1945,2,2,0
3358,233,2,5,0
3359,1874,2,2,0
3360,1236,2,4,0
3361,1339,1,7,0
3362,1993,3,5,0
3363,752,1,2,0
3364,390,3,3,0
3365,1929,5,3,0
3366,1198,4,1,0
3367,277,4,5,0
3368,1849,4,4,0
3369,1760,4,6,0
3370,1006,5,2,0
3371,1668,0,5,0
3372,432,24,5,1
3373,303,2,5,0
3374,1493,2,3,0
3375,1538,4,5,0
3376,943,0,8,0
3377,1239,6,5,0
3378,981,2,4,0
3379,1206,2,2,0
3380,1918,3,2,0
3381,287,5,3,0
3382,315,0,4,0
3383,1375,40,4,1
3384,1983,3,3,0
3385,1838,2,2,0
3386,689,1,3,0
3387,79,3,2,0
3388,307,3,3,0
3389,1243,2,1,0
3390,800,2,1,0
3391,789,3,3,0
3392,528,1,3,0
3393,1411,1,5,0
3394,361,5,0,0
3395,1385,6,2,0
3396,453,1,3,0
3397,463,1,6,0
3398,74,1,2,0
3399,420,2,4,0
3400,1280,1,5,0
3401,1836,3,5,0
3402,827,2,1,0
3403,752,3,2,0
3404,173,2,4,0
3405,538,2,2,0
3406,569,1,6,0
3407,158,2,2,0
3408,123,2,1,0
3409,1400,4,4,0
3410,209,2,1,0
3411,139,3,2,0
3412,1975,1,4,0
3413,1943,5,3,0
3414,345,3,2,0
3415,698,2,2,0
3416,1128,3,2,0
3417,912,3,4,0
3418,384,2,2,0
3419,275,1,2,0
3420,451,3,1,0
3421,1356,3,5,0
3422,50,3,4,0
3423,1019,3,2,0
3424,1767,2,2,0
3425,1643,2,3,0
3426,916,5,3,0
3427,239,3,2,0
3428,614,4,3,0
3429,1063,3,4,0
3430,1829,4,1,0
3431,1454,4,4,0
3432,963,40,3,1
3433,1068,3,2,0
3434,1028,1,4,0
3435,1947,2,3,0
3436,1850,2,4,0
3437,734,3,5,0
3438,1155,2,3,0
3439,93,0,4,0
3440,884,34,2,1
3441,1910,1,3,0
3442,43,6,4,0
3443,1360,3,1,0
3444,1783,2,1,0
3445,1818,1,6,0
3446,225,1,4,0
3447,971,0,3,0
3448,764,1,4,0
3449,200,2,5,0
3450,425,2,3,0
3451,1241,3,4,0
3452,178,2,2,0
3453,855,1,2,0
3454,1008,2,4,0
3455,1635,2,5,0
3456,1871,4,3,0
3457,608,3,1,0
3458,396,1,4,0
3459,1908,4,3,0
3460,1264,3,6,0
3461,1631,4,4,0
3462,1757,3,3,0
3463,322,1,2,0
3464,1578,2,2,0
3465,243,2,2,0
3466,1540,1,3,0
3467,1149,1,3,0
3468,224,3,1,0
3469,910,7,2,0
3470,532,3,1,0
3471,809,2,3,0
3472,62,2,3,0
3473,234,1,5,0
3474,217,3,4,0
3475,669,2,7,0
3476,265,3,2,0
3477,1144,3,3,0
3478,765,41,3,1
3479,1728,1,8,0
3480,1504,3,4,0
3481,1540,4,0,0
3482,977,1,8,0
3483,102,0,5,0
3484,900,1,2,0
3485,1091,1,5,0
3486,233,4,2,0
3487,1573,4,1,0
3488,1651,3,1,0
3489,1253,1,5,0
3490,282,2,4,0
3491,312,1,3,0
3492,731,1,3,0
3493,747,1,5,0
3494,1052,3,2,0
3495,914,2,3,0
3496,526,2,1,0
3497,1979,2,2,0
3498,975,2,3,0
3499,318,0,8,0
3500,826,0,7,0
3501,1992,3,2,0
3502,1052,4,1,0
3503,1631,6,2,0
3504,1944,0,5,0
3505,1251,3,5,0
3506,1239,2,2,0
3507,912,3,1,0
3508,788,5,4,0
3509,1676,6,3,0
3510,529,5,3,0
3511,1156,4,5,0
3512,631,0,4,0
3513,1552,4,3,0
3514,108,3,1,0
3515,1541,3,0,0
3516,1806,3,2,0
3517,1666,4,1,0
3518,1467,4,2,0
3519,999,2,2,0
3520,1291,1,3,0
3521,1912,0,4,0
3522,790,3,4,0
3523,1938,1,3,0
3524,203,2,5,0
3525,1328,2,4,0
3526,1994,1,2,0
3527,1592,3,0,0
3528,1689,5,1,0
3529,1773,3,5,0
3530,1377,3,1,0
3531,1984,0,4,0
3532,1840,3,2,0
3533,1311,3,1,0
3534,85,5,4,0
3535,100,1,2,0
3536,173,0,4,0
3537,1625,3,2,0
3538,1391,2,2,0
3539,481,2,2,0
3540,832,2,5,0
3541,1800,3,3,0
3542,505,1,3,0
3543,1660,1,5,0
3544,600,0,3,0
3545,614,2,2,0
3546,582,3,3,0
3547,1150,25,4,1
3548,850,0,4,0
3549,1857,4,3,0
3550,1463,3,2,0
3551,567,1,3,0
3552,267,4,1,0
3553,735,3,4,0
3554,139,4,3,0
3555,677,2,3,0
3556,491,3,2,0
3557,1168,2,6,0
3558,778,1,3,0
3559,1234,3,2,0
3560,783,1,2,0
3561,1183,1,3,0
3562,1032,2,1,0
3563,462,6,3,0
3564,1926,0,3,0
3565,1380,2,2,0
3566,1870,3,5,0
3567,325,4,5,0
3568,1751,3,5,0
3569,1711,4,4,0
3570,96,4,5,0
3571,1779,5,1,0
3572,999,4,3,0
3573,645,1,7,0
3574,1078,2,2,0
3575,1415,3,4,0
3576,1129,5,1,0
3577,1298,5,2,0
3578,405,7,5,0
3579,412,3,6,0
3580,201,3,1,0
3581,849,5,2,0
3582,1359,1,5,0
3583,171,2,3,0
3584,1588,2,3,0
3585,1601,2,3,0
3586,1722,4,4,0
3587,888,2,3,0
3588,1831,3,2,0
3589,1570,2,2,0
3590,355,3,3,0
3591,607,1,5,0
3592,146,5,3,0
3593,1198,1,6,0
3594,1768,1,5,0
3595,1120,2,2,0
3596,223,0,3,0
3597,554,2,2,0
3598,1140,3,4,0
3599,1863,3,3,0
3600,1950,1,4,0
3601,1695,33,3,1
3602,1656,2,3,0
3603,1236,1,3,0
3604,514,2,3,0
3605,495,2,5,0
3606,833,3,1,0
3607,1986,1,2,0
3608,205,2,5,0
3609,697,6,3,0
3610,983,2,4,0
3611,1921,6,2,0
3612,983,2,1,0
3613,1889,0,7,0
3614,1558,1,4,0
3615,1875,38,5,1
3616,1121,3,4,0
3617,420,3,4,0
3618,861,2,6,0
3619,1295,3,2,0
3620,1584,3,4,0
3621,632,2,5,0
3622,602,2,4,0
3623,996,2,3,0
3624,793,2,6,0
3625,1550,4,0,0
3626,716,33,3,1
3627,1395,40,2,1
3628,957,3,3,0
3629,896,4,2,0
3630,300,3,4,0
3631,1920,41,2,1
3632,1613,3,3,0
3633,99,3,1,0
3634,658,3,1,0
3635,1734,3,1,0
3636,1350,2,5,0
3637,146,0,4,0
3638,597,1,2,0
3639,1355,3,2,0
3640,602,3,1,0
3641,837,2,2,0
3642,1952,0,6,0
3643,1786,3,5,0
3644,526,1,4,0
3645,1166,2,4,0
3646,1790,4,1,0
3647,1612,2,1,0
3648,1363,3,5,0
3649,920,4,6,0
3650,634,3,2,0
3651,1909,3,5,0
3652,1239,2,3,0
3653,192,2,6,0
3654,1311,1,6,0
3655,580,1,2,0
3656,980,3,3,0
3657,997,3,3,0
3658,889,0,4,0
3659,1805,1,2,0
3660,1412,3,2,0
3661,1988,1,2,0
3662,1376,4,3,0
3663,854,2,1,0
3664,765,5,5,0
3665,1403,2,1,0
3666,1882,29,1,1
3667,1401,3,1,0
3668,1991,0,5,0
3669,508,2,4,0
3670,559,1,3,0
3671,1812,3,3,0
3672,485,5,2,0
3673,578,1,2,0
3674,269,1,3,0
3675,1570,0,5,0
3676,1141,2,1,0
3677,410,1,2,0
3678,582,2,2,0
3679,410,4,2,0
3680,935,1,3,0
3681,926,4,1,0
3682,940,3,2,0
3683,1139,3,5,0
3684,303,4,5,0
3685,1348,4,2,0
3686,637,3,6,0
3687,435,29,3,1
3688,1956,1,3,0
3689,456,6,0,0
3690,1966,1,5,0
3691,561,5,3,0
3692,1251,3,4,0
3693,1419,2,4,0
3694,1521,3,1,0
3695,276,27,2,1
3696,835,1,4,0
3697,1996,5,4,0
3698,1786,8,6,0
3699,69,3,2,0
3700,1646,2,5,0
3701,1373,3,4,0
3702,373,3,2,0
3703,631,3,4,0
3704,1289,2,3,0
3705,580,4,3,0
3706,1238,1,4,0
3707,681,1,6,0
3708,688,3,4,0
3709,953,3,1,0
3710,958,2,3,0
3711,968,4,5,0
3712,356,2,5,0
3713,849,4,4,0
3714,1686,3,4,0
3715,423,4,4,0
3716,1918,2,2,0
3717,1455,1,3,0
3718,221,3,5,0
3719,715,3,5,0
3720,862,1,4,0
3721,1064,3,5,0
3722,871,1,3,0
3723,707,3,1,0
3724,390,5,6,0
